movieId,title,genres,year,tmdb_id,overview,keywords,cast,director,release_date,runtime,tmdb_rating,poster_path,backdrop_path,metadata_status
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,2003.0,4911.0,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.","police brutality|corruption|ghetto|street war|hold-up robbery|moral conflict|special unit|riot|cop|los angeles, california|family|urban setting",Kurt Russell|Scott Speedman|Michael Michele|Brendan Gleeson|Ving Rhames|Kurupt|Dash Mihok|Jonathan Banks|Lolita Davidovich|Khandi Alexander,Ron Shelton,2002-12-14,118.0,6.2,/ekW39lKhQ3L3rdOgzyF3d0CoPLV.jpg,/dmpYhHScw2B0PD9XM0HG0NF0q7T.jpg,success
6186,Gods and Generals (2003),Action|Drama|War,2003.0,16072.0,"Follows the personal and professional life of Thomas 'Stonewall' Jackson, a brilliant if eccentric Confederate general, from the outbreak of the American Civil War until its halfway point.",general|based on true story|rise and fall|battle|death|union soldier|confederate soldier|american civil war|secession|19th century|violence|based on real person,Stephen Lang|Jeff Daniels|Robert Duvall|Kevin Conway|C. Thomas Howell|Jeremy London|Matt Letscher|Brian Mallon|Bo Brinkman|Bruce Boxleitner,Ronald F. Maxwell,2003-02-21,219.0,6.409,/cgTb9rFEgAi2hq8B5AUABZHX8I.jpg,/zIvABsW1PhqLfbMGRuPqd6th8Dx.jpg,success
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,2003.0,11615.0,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,prison|journalist|death penalty|professor|texas|death row|interview|murder|reporter|intern|innocent|activist,Kevin Spacey|Kate Winslet|Laura Linney|Rhona Mitra|Gabriel Mann|Matt Craven|Jim Beaver|Cleo King|Leon Rippy|Melissa McCarthy,Alan Parker,2003-02-21,130.0,7.434,/7tcAvE82JyxIi79cwQV5br90KVz.jpg,/88wEXW9NIURi496KrIgD50dw87l.jpg,success
6188,Old School (2003),Comedy,2003.0,11635.0,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,infidelity|group sex|college|male friendship|beer|fraternity|dean|sex doll|streaking|mouth to mouth resuscitation|wild party,Luke Wilson|Will Ferrell|Vince Vaughn|Jeremy Piven|Ellen Pompeo|Craig Kilborn|Perrey Reeves|Sara Tanaka|Juliette Lewis|Elisha Cuthbert,Todd Phillips,2003-02-21,92.0,6.621,/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,/2tZVYiosztNM1DAYUF59VPsNp9L.jpg,success
6190,"Lawless Heart, The (2003)",Comedy|Drama,2003.0,77283.0,"In a British seaside resort, several lives intertwine following the funeral of a gay restaurant owner.",gay theme,Bill Nighy|Tom Hollander|Douglas Henshall|Clémentine Célarié|Ellie Haddington|Sukie Smith|Josephine Butler|Stuart Laing|Sally Hurst|Dominic Hall,Tom Hunsinger|Neil Hunter,2002-06-28,100.0,5.184,/afW2tM8Gw7BTfIIfj4AcXydNhu6.jpg,/idlu9jCRsKeUbYFPHIyd5L7R9OQ.jpg,success
6191,"Navigators, The (2001)",Comedy|Drama,2001.0,35824.0,"In South Yorkshire, a small group of railway maintenance men discover that due to privatisation, their lives will never be the same. When the trusty British Rail sign is replaced by one reading East Midland Infrastructure, it becomes clear that there will be the inevitable winners and losers as downsizing and efficiency become the new buzzwords.",social realism|working conditions|trains|labor rights,Dean Andrews|Thomas Craig|Joe Duttine|Steve Huison|Venn Tracey|Andy Swallow|Sean Glenn|Juliet Bates|John Aston|Graham Heptinstall,Ken Loach,2001-09-14,96.0,6.9,/x0p4LnzBEipEIfQHZaGU15UIrfg.jpg,/y95AoP4rFVhd2GwKZSy14JYXXCT.jpg,success
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller,2002.0,14293.0,A retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish.,friendship|gambling|gun|pool billiards|hustler|money|revenge|lawyer|debt|pawnshop|poolhall,Mars Callahan|Chazz Palminteri|Christopher Walken|Rod Steiger|Ricky Schroder|Michael Rosenbaum|Alison Eastwood|Phillip Glasser|Glenn Plummer|Anson Mount,Mars Callahan,2002-06-30,99.0,6.349,/3MAGLk0AtuPi24PBwy3o4ILO0CV.jpg,/bZy2miukfTlGqbHGF7Toxv6fM.jpg,success
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,2003.0,10623.0,"Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him.",robbery|diamond|intelligence|bank robber|thief|bank robbery|financial transactions|hoodlum,Jet Li|DMX|Gabrielle Union|Anthony Anderson|Tom Arnold|Paige Hurd|Mark Dacascos|Kelly Hu|Sean Cory|Michael Jace,Andrzej Bartkowiak,2003-02-28,101.0,6.135,/8iXpVITXenqPG8gQ0lCFpUMtZIx.jpg,/qG0sMpn3Rzx0d3LkFSPQdt9tXOb.jpg,success
6197,Spider (2002),Drama|Mystery,2002.0,557.0,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",new york city|adolescence|photographer|loss of loved one|photography|secret identity|hostility|superhero|spider|bad boss|villain|based on comic|teenage boy|teenage love|evil|super villain|taking responsibility,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson|Rosemary Harris|J.K. Simmons|Joe Manganiello|Gerry Becker|Bill Nunn,Sam Raimi,2002-05-01,121.0,7.4,/or6XJBVpcEbIkma0V9zshnbEtx4.jpg,/zQ8AxTPiCiS5nnwXpwTBPBHSaa5.jpg,success
6198,American Heart (1992),Crime|Drama,1992.0,7015.0,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.","prisoner|based on novel or book|seattle, washington|alcoholism|ex-con|father son relationship",Jeff Bridges|Edward Furlong|Lucinda Jenney|Don Harvey|Tracey Kapisky|Margaret Welsh|John Boylan|Jayne Entwistle|Richard Joffray|Melvyn Hayward,Martin Bell,1992-12-19,115.0,6.37,/h74XME6qwQB0mY9iMOUKXaNvmL2.jpg,/9dBkwDR3JfBAVdjXFcIOTBangwY.jpg,success
6200,Insignificance (1985),Comedy|Drama,1985.0,42035.0,"Four 1950s icons meet in the same hotel room, and two of them discover more in common between them than they ever anticipated.",hotel room|new york city|mccarthy era|price of fame|joseph mccarthy|1950s|relativity|what if|joe dimaggio|philosophical debate|fictional story|marilyn monroe|albert einstein,Michael Emil|Theresa Russell|Tony Curtis|Gary Busey|Will Sampson|Patrick Kilpatrick|Ian O'Connell|George Holmes|Richard M. Davidson|Mitch Greenberg,Nicolas Roeg,1985-08-02,109.0,6.403,/priidLcX1Qxp0m0vaTa9vSwZ8ZZ.jpg,/dI1tVcS6yz8uiU9eLToTfDBCKMK.jpg,success
6201,Lady Jane (1986),Drama|Romance,1986.0,21867.0,"The death of King Henry VIII throws his kingdom into chaos because of succession disputes. His weak son, Edward, is on his deathbed. Anxious to keep England true to the Reformation, a scheming minister John Dudley marries off his son, Guildford to Lady Jane Grey, whom he places on the throne after Edward dies. At first hostile to each other, Guildford and Jane fall in love, but they cannot withstand the course of power which will lead to their ultimate downfall.",tudor|tuberculosis|16th century|british monarchy,Helena Bonham Carter|Cary Elwes|John Wood|Patrick Stewart|Joss Ackland|Michael Hordern|Jane Lapotaire|Ian Hogg|Pip Torrens|Richard Vernon,Trevor Nunn,1986-02-07,142.0,6.909,/h0N4lG6g2r77C4yGTuvOBHhGYXP.jpg,/dMx5BCbLI4NXiwdpf27YPlnjf1K.jpg,success
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,2001.0,49680.0,"Zaza is a 31-year old Israeli bachelor, handsome and intelligent, and his family wants to see him married. But tradition dictates that Zaza has to choose a young virgin. She must be beautiful and from a good family, preferably rich. Zaza's parents, Yasha and Lily drag Zaza to meet potential brides and their families. Zaza has no choice. He plays along with his family, advocates of the suffocating traditions of their Georgian Jewish heritage. But Zaza always manages to somehow get out of being engaged. What his parents don't know is that Zaza is already in love. Judith is sensuous, strong and intriguing. She's also a divorcée with a 6-year-old daughter. So Zaza has kept Judith a secret from his family. He will have to choose between respect of the strict confines of family and tradition, or the love of his life.",israel|tradition|arranged marriage|minority,Lior Ashkenazi|Ronit Elkabetz|Moni Moshonov|Lili Koshashvili|Aya Steinovitz|Rosina Kambus|Simon Chen|Sapir Kugman|Dina Doron|Leonid Kanevsky,Dover Koshashvili,2001-10-24,102.0,6.3,/9IcQsfhjfQamVvRgtpYkwdIKilw.jpg,/m4OpHCXlPjwZ0WJEwM3oUy5HO06.jpg,success
6204,"Meteor Man, The (1993)",Comedy,1993.0,11244.0,"One night Jefferson Reed gets hit in the chest by a souped-up chunk of meteor. So he can fly, but he's scared of heights. He can master the information in any book ... for about thirty seconds. Now his friends and family want him to protect their community from the dreaded Golden Lords.",hero|street gang|music teacher|superhero|parody|super power|complex,Robert Townsend|Marla Gibbs|Eddie Griffin|Robert Guillaume|James Earl Jones|Roy Fegan|Don Cheadle|Sinbad|Frank Gorshin|Big Daddy Kane,Robert Townsend,1993-08-06,100.0,5.83,/d30mZVOrY8n5KCvwaPkiQEFv1tc.jpg,/qQ1xCJC5604FM8lP7hqMGycCAB7.jpg,success
6210,Volcano High (Whasango) (2001),Action|Comedy,2001.0,23834.0,"Kim is expelled from his eighth school and finds himself at Volcano High where students fight to possess a treasured ancient document. Kim, who must resist from using his Chi, is caught in the middle.",,Jang Hyuk|Shin Min-a|Kim Hyeong-jong|Byun Hee-bong|Huh Joon-ho|Kong Hyo-jin|Kim Soo-ro|Kwon Sang-woo|Cho Seong-ha|Seo Beom-sik,Kim Tae-gyun,2001-12-08,120.0,6.016,/c9ItiEc0OlFcxvQtKITxwU6o8tJ.jpg,/LYBnfIx4xVC3ilrID500d7WZjQ.jpg,success
6212,Bringing Down the House (2003),Comedy,2003.0,10678.0,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets — an escaped African-American convict named Charlene — is not what he expected. Peter is freaked out, but Charlene tries to convince him to take her case and prove her innocence. Along the way, she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up.","prison|workaholic|parent child relationship|love at first sight|ex-boyfriend|support|mistaken identity|prison escape|lawyer|female prisoner|racist remark|racism|los angeles, california|divorce|bank robbery|catfight|single father|racial stereotype|wrongful conviction|country club|online dating|divorced man|online chat|catfishing|pool party|all work no play",Steve Martin|Queen Latifah|Eugene Levy|Joan Plowright|Jean Smart|Kimberly J. Brown|Angus T. Jones|Missi Pyle|Michael Rosenbaum|Betty White,Adam Shankman,2003-03-07,105.0,5.955,/jic0ULHTcqQQaCSIEw6SAhHhIPA.jpg,/mRaNy8rNfxOpT0LrD3FIQztmpYL.jpg,success
6213,Tears of the Sun (2003),Action|Drama|Thriller,2003.0,9567.0,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",civil war|war crimes|refugee|village|evacuation|border|rescue mission|us army|nigeria|president|doctor|massacre|brutality|military|child soldier,Bruce Willis|Monica Bellucci|Cole Hauser|Eamonn Walker|Johnny Messner|Nick Chinlund|Tom Skerritt|Akosua Busia|Peter Mensah|Malick Bowens,Antoine Fuqua,2003-03-07,121.0,6.898,/fUnSSQukwTwBSdCbufEE36petLq.jpg,/cMkUwVCe6dpQnDqDwn0KwyBB2iv.jpg,success
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2002.0,979.0,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,"prostitute|rape|paris, france|police|nihilism|homophobia|homicide|insanity|heroin|celibacy|trauma|assault|masochism|gore|knife|violence against women|love|revenge|fear|cruelty|brutality|drugs|evil|boyfriend|lgbt|misogyny|debauchery|degeneration|disfigurement|rape and revenge|dehumanization|new french extremism|altruism|depressing|defiant",Monica Bellucci|Vincent Cassel|Albert Dupontel|Jo Prestia|Philippe Nahon|Stéphane Drouot|Jean-Louis Costes|Mick Gondouin|Mourad Khima|Layde Hellal,Gaspar Noé,2002-05-22,97.0,7.172,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,success
6215,Laurel Canyon (2002),Drama,2002.0,13819.0,"When an uptight young man and his fiancée move into his libertine mother's house, the resulting clash of life attitudes shakes everyone up.","single parent|pot smoking|los angeles, california|threesome|older woman younger man relationship|playing piano|intern|dissertation|lp recording|cambridge massachusetts|time lapse photography|woman director|eccentric family",Frances McDormand|Christian Bale|Kate Beckinsale|Natascha McElhone|Alessandro Nivola|Lou Barlow|Russell Pollard|Imaad Wasif|Mickey Petralia|Melissa De Sousa,Lisa Cholodenko,2003-03-07,103.0,5.963,/z7knajZv3nxqN0o2Jq8kIOkpgu6.jpg,/v6U5nTWR2ILnnf7f5gKAoTqVEhp.jpg,success
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,2001.0,1591.0,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.",farm|marriage crisis|loss of loved one|emigration|world war ii|national socialism|only child|kenya|capture|woman director|emigrant|1940s|jewish,Juliane Köhler|Merab Ninidze|Sidede Onyulo|Matthias Habich|Lea Kurka|Karoline Eckertz|Gerd Heinz|Hildegard Schmahl|Maritta Horwarth|Regine Zimmermann,Caroline Link,2001-12-11,140.0,7.044,/2ED1GaTKhHielGYa1giBsxfoacp.jpg,/7WcWTWOmCNLFnazUmIY64eSvMMz.jpg,success
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,2002.0,455.0,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.","london, england|sports|tradition|culture clash|immigration|women's football (soccer)|multiculturalism|football (soccer)|family|lgbt|woman director|teen drama|british asian|british-indian|sports comedy",Parminder Nagra|Keira Knightley|Jonathan Rhys Meyers|Anupam Kher|Shaheen Khan|Archie Panjabi|Frank Harper|Juliet Stevenson|Shaznay Lewis|Ameet Chana,Gurinder Chadha,2002-04-11,112.0,6.332,/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg,/vUe5v3l6ul7coxMv2oLwINeVgFi.jpg,success
6219,"Hunted, The (2003)",Action|Drama|Thriller,2003.0,10632.0,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallam. A former Special Operations instructor is approached and asked to apprehend Hallam—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",hunter|fbi|knife|balkan war|woods|slaughter|survivalist|maniac|special forces|killing spree|combat|ex soldier|dark past|manhunt,Tommy Lee Jones|Benicio del Toro|Connie Nielsen|Leslie Stefanson|John Finn|José Zúñiga|Ron Canada|Mark Pellegrino|Jenna Boyd|Aaron DeCone,William Friedkin,2003-03-11,94.0,6.2,/AvdBPe2XSKm3cGyTKFgbquC2jCo.jpg,/2T3k09YnrM03CQd1yK3ZQLEHEZH.jpg,success
6220,Willard (2003),Drama|Horror|Thriller,2003.0,10929.0,"Desperate for companionship, the repressed Willard befriends a group of rats that inhabit his late father's deteriorating mansion. In these furry creatures, Willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his father's old partner, Frank. Soon it becomes clear that the brood of rodents is ready and willing to exact a vicious, deadly revenge on anyone who dares to bully their sensitive new master.",psychopath|human animal relationship|bad boss|evil mother|remake|sociopath|revenge|misfit|mansion|humiliation|rat|obedience|lonely man|pets,Crispin Glover|R. Lee Ermey|Laura Harring|Jackie Burroughs|Ashlyn Gere|Laara Sadiq|William S. Taylor|Ty Olsson|Gus Lynch|David Parker,Glen Morgan,2003-03-14,100.0,6.091,/hRVP8Ud9ehv7tp5WWQ4CHk2XNus.jpg,/xH9BdS2DzkX20Ly9FG8Iwczi3M.jpg,success
6222,Prozac Nation (2001),Drama,2001.0,16229.0,"When talented young writer Elizabeth Wurtzel earns a scholarship to Harvard, she sees it as her chance to escape the pressures of her working-class background and concentrate on her true talent. But what starts out so promising leads to self-destructive behavior and paralyzing depression that reflects an entire generation's struggle to navigate the effects of divorce, drugs, sex, and high expectations.",depression|based on novel or book|harvard university|based on true story|borderline personality disorder|writer|therapy|mental illness|young adult|1990s|degradation of lifestyle|lou reed,Christina Ricci|Jason Biggs|Anne Heche|Michelle Williams|Jonathan Rhys Meyers|Jessica Lange|Lou Reed|Jesse Moss|Nicholas Campbell|Zoe Miller,Erik Skjoldbjærg,2003-06-13,95.0,6.362,/4QB1h6mxlmQVM8BtYMybTwL2foc.jpg,/j06D4plPJNP1s0h3FKB8qwGRGpW.jpg,success
6223,Spun (2001),Comedy|Crime|Drama,2001.0,12079.0,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",video surveillance|drug trip|veterinary|lgbt|illegal drug|speed freak|junky cop|boy toy|porn magazine|dope selling|crank|needlepoint|needle|older woman younger woman relationship|telephone sex|drug wholesaler|recreational drug use|mind altering drug,Jason Schwartzman|Mickey Rourke|Brittany Murphy|John Leguizamo|Patrick Fugit|Mena Suvari|Chloe Hunter|Elisa Bocanegra|Julia Mendoza|China Chow,Jonas Åkerlund,2003-02-07,101.0,6.555,/jiwNobUsd29ooowQyTeh0cvPBFL.jpg,/57CjdO0N8erYJq234HCyYwkhq5K.jpg,success
6225,King of Kings (1961),Drama,1961.0,36362.0,"Who is Jesus, and why does he impact all he meets? He is respected and reviled, emulated and accused, beloved, betrayed, and finally crucified. Yet that terrible fate would not be the end of the story.",christianity|crucifixion|bible|biography|1st century|jesus christ|christian film|antiquity,Jeffrey Hunter|Siobhán McKenna|Hurd Hatfield|Ron Randell|Viveca Lindfors|Rita Gam|Carmen Sevilla|Brigid Bazlen|Harry Guardino|Rip Torn,Nicholas Ray,1961-10-11,171.0,7.141,/fp1Nx4FASTGldFuQyGXN0HF6Jgk.jpg,/b9QEPn1UfZ7fzCzoQlROL9zPoVJ.jpg,success
6226,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",Drama,1975.0,4762.0,"After a chance encounter with a wanted man, a woman is harassed by the police and press until she takes violent action.","shadowing|cologne, germany|yellow press|1970s|investigation|carnival|calumny|glory|press freedom|terrorism|police harassment|woman director|social issues|pressure from the press|new german cinema|intimidation by police|instigation|guilt by association",Angela Winkler|Mario Adorf|Dieter Laser|Jürgen Prochnow|Heinz Bennent|Hannelore Hoger|Rolf Becker|Harald Kuhlmann|Herbert Fux|Regine Lutz,Volker Schlöndorff|Margarethe von Trotta,1975-01-10,104.0,7.0,/d7Z1gzPkHm29jmiqnjvzXZg2koI.jpg,/49nvRYWmO02QZz1kvLUUitzrq3v.jpg,success
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,1942.0,23159.0,"Hilarity ensues when a falsely accused fugitive from justice hides at the house of his childhood friend, which she has recently rented to a high-principled law teacher.",factory|fire|love triangle|romcom|trial|supreme court|murder|arson|debate|misunderstanding|gardener|hideout|criminal law|romantic|adoring,Cary Grant|Jean Arthur|Ronald Colman|Edgar Buchanan|Glenda Farrell|Charles Dingle|Emma Dunn|Rex Ingram|Leonid Kinskey|Tom Tyler,George Stevens,1942-08-20,118.0,7.318,/naMSxieb5cD1bGCu0rZ7zLJ6mtA.jpg,/imfdOMgteopHr3xslvSMlBPnZ7k.jpg,success
6230,Bang the Drum Slowly (1973),Drama,1973.0,42459.0,"The story of a New York pro baseball team and two of its players. Henry Wiggen is the star pitcher and Bruce Pearson is the normal, everyday catcher who is far from the star player on the team and friend to all of his teammates. During the off-season, Bruce learns that he is terminally ill, and Henry, his only true friend, is determined to be the one person there for him during his last season with the club. Throughout the course of the season, Henry and his teammates attempt to deal with Bruce's impending illness, all the while attempting to make his last year a memorable one.",terminal illness|baseball player,Michael Moriarty|Robert De Niro|Vincent Gardenia|Phil Foster|Ann Wedgeworth|Patrick McVey|Heather MacRae|Selma Diamond|Barbara Babcock|Maurice Rosenfield,John D. Hancock,1973-08-26,96.0,6.113,/2MojRzTHI2UMmhEANYZZCsMPHr.jpg,/4lFsPbhYcez7EvKCpNyVl9IacsD.jpg,success
6231,"Benny Goodman Story, The (1955)",Drama|Musical,1955.0,43261.0,"Young Benny Goodman is taught clarinet by a music professor. He is advised to play whichever kind of music he likes best, but to make a living, Benny begins by joining the Ben Pollack traveling band.",jazz|biography,Steve Allen|Donna Reed|Berta Gersten|Barry Truex|Herbert Anderson|Robert F. Simon|Hy Averback|Sammy Davis Sr.|Dick Winslow|Shepard Menken,Valentine Davies,1956-02-02,116.0,6.433,/pbxZjnYn2hcwHb4Vr20wu0k2HYa.jpg,/9eIcseuhwNfzevwee0Yn1JrtjHn.jpg,success
6233,Born Yesterday (1993),Comedy|Romance,1993.0,44968.0,A rich millionaire hires a sophisticated journalist to bring his somewhat dim-witted girlfriend up to the level of his peers. He fears that the showgirl's lack of etiquette may damage his own social reputation and tries to change her — but fails to realise that her enhanced eloquence will empower her to voice her own strong opinions.,,Melanie Griffith|John Goodman|Don Johnson|Edward Herrmann|Max Perlich|Michael Ensign|Ben Bradlee|Sally Quinn|William Frankfather|Fred Thompson,Luis Mandoki,1993-03-26,100.0,5.288,/dUANBUEbVprsyEzRPe1mQFACr3n.jpg,/aOQIOD8YukmcK9x51usHi8pOmDK.jpg,success
6234,Equus (1977),Drama|Mystery,1977.0,37258.0,"A psychiatrist, Martin Dysart, investigates the savage blinding of six horses with a metal spike in a stable in Hampshire, England. The atrocity was committed by an unassuming seventeen-year-old stable boy named Alan Strang, the only son of an opinionated but inwardly-timid father and a genteel, religious mother. As Dysart exposes the truths behind the boy's demons, he finds himself face-to-face with his own.",horse|psychiatrist,Richard Burton|Peter Firth|Joan Plowright|Harry Andrews|Colin Blakely|Eileen Atkins|Jenny Agutter|Kate Reid|John Wyman|Elva Mai Hoover,Sidney Lumet,1977-10-16,137.0,6.99,/tGjbZqTaq73jcOrcYD3j0trMRKG.jpg,/2Oyu9SU0V4qBxHAlzKjFqjt9OxV.jpg,success
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,1990.0,8996.0,A Jewish boy separated from his family in the early days of WWII poses as a German orphan and is taken into the heart of the Nazi world as a 'war hero' and eventually becomes a Hitler Youth.,nazi|jewry|world war ii|hitler youth|based on memoir or autobiography|woman director|jewish boy|children in wartime,Marco Hofschneider|André Wilms|Ashley Wanninger|Klaus Abramowsky|Michèle Gleizer|Delphine Forest|René Hofschneider|Julie Delpy|Hanns Zischler|Martin Maria Blau,Agnieszka Holland,1990-11-14,112.0,7.222,/CCaA0tjLNjwFfi34XsouCy9Lm6.jpg,/puTxjGPJALnjxXsO2k5OEHzf1ME.jpg,success
6236,Fear Strikes Out (1957),Drama,1957.0,125413.0,"True story of the life of Jimmy Piersall, who battled mental illness to achieve stardom in major league baseball.","based on novel or book|boston, massachusetts|baseball|massachusetts|redemption|mental breakdown|biography|based on true story|family relationships|overbearing father|red sox|baseball player|mental health|professional sports|bipolar disorder|father son conflict",Anthony Perkins|Karl Malden|Norma Moore|Adam Williams|Perry Wilson|Peter J. Votrian|Richard Bull|Morgan Jones|Edd Byrnes|Brian G. Hutton,Robert Mulligan,1957-03-28,100.0,7.2,/f4RPc5nOxMaAlTlzsc5YdcPB09s.jpg,/pqJ1JPm547dguNTJYM5ap8f9aS7.jpg,success
6238,Green Card (1990),Comedy|Drama|Romance,1990.0,12157.0,"Urban horticulturalist Brontë Mitchell has her eye on a gorgeous apartment, but the building's board will rent it only to a married couple. Georges Fauré, a waiter from France whose visa is expiring, needs to marry an American woman to stay in the country. Their marriage of convenience turns into a burden when they must live together to allay the suspicions of the immigration service, as the polar opposites grate on each other's nerves.",immigration|greenhouse|love|green card,Gérard Depardieu|Andie MacDowell|Bebe Neuwirth|Gregg Edelman|Robert Prosky|Jessie Keosian|Ethan Phillips|Mary Louise Wilson|Lois Smith|Conrad McLaren,Peter Weir,1990-12-23,108.0,6.131,/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,/gDopsdEzZEX81jmSidXn7tFb8fw.jpg,success
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,1959.0,11571.0,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.,"professor|duck|expedition|edinburgh, scotland|volcano|giant lizard|iceland|travel|prehistoric creature|steampunk|dinosaur|center of the earth|lost world",James Mason|Arlene Dahl|Pat Boone|Peter Ronson|Thayer David|Diane Baker|Alan Napier|Ben Wright|Alex Finlayson|Edith Evanson,Henry Levin,1959-12-15,132.0,6.898,/nWn9MRFkC1M13hVf17mT0BfYKbg.jpg,/74aJhP8R5WzmFOEJzR9eUMDiiSH.jpg,success
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,1983.0,10293.0,"Marion is about to divorce from her husband and takes her 15-year-old niece, Pauline, on a vacation to Granville. There, she meets an old love...",sea|beach|jealousy|love of one's life|holiday|flirt|girlfriend|womanizer|divorce|old flame|marriage problems,Amanda Langlet|Arielle Dombasle|Pascal Greggory|Féodor Atkine|Simon de La Brosse|Rosette|Marie Bouteloup|Michel Ferry,Éric Rohmer,1983-03-23,94.0,6.953,/osw9SwpoQEEjQdKh747MC8fT2VM.jpg,/oRUeAhJD49EE9RiOrv8nD6ceti9.jpg,success
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,1998.0,2671.0,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",journalist|island|based on novel or book|supernatural|telephone|halloween|paranormal|urban legend|curse|cabin in the woods|occult|well|videotape|urban horror|j-horror,Nanako Matsushima|Hiroyuki Sanada|Rikiya Ôtaka|Miki Nakatani|Yuko Takeuchi|Hitomi Sato|Yutaka Matsushige|Yōichi Numata|Katsumi Muramatsu|Masako,Hideo Nakata,1998-01-31,96.0,7.099,/1YINof6kN5yRdePEbcU5360ejoq.jpg,/sGhbO6muh1Fnpa7nkxYCfvmgWCo.jpg,success
